Days,cases,Albania,Algeria,Andorra,Angola ,Angulia,Antigua,Argentina,Armenia,Aruba,Australia,Austria,Azerbajian,Bahamas,Bahrain,India,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,29391102,378,1,301,76,17,0,22,0.26,79.63,0.33,322,56,378,1,301,76,17,0,22,0.26,79.63,0.33,322,56,,2805,11,2121,673,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,11,2121,673,23,0,15,0.39,75.61,0.52,2730,75
263,29640751,2328,22,1550,756,21,0,103,0.95,66.58,1.42,2071,257,2328,22,1550,756,21,0,103,0.95,66.58,1.42,2071,257,,11424,720,5939,4765,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11424,720,5939,4765,39,3,49,6.3,51.99,12.12,10992,432
264,29890400,226,0,147,79,1,0,4,0,65.04,0,171,55,226,0,147,79,1,0,4,0,65.04,0,171,55,,1483,24,925,534,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,24,925,534,44,1,35,1.62,62.37,2.59,1079,404
265,30140049,17110,391,14539,2180,402,6,0,2.29,84.97,2.69,16157,953,17110,391,14539,2180,402,6,0,2.29,84.97,2.69,16157,953,,79395,5700,0,73695,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79395,5700,0,73695,398,3,0,7.18,0,inf,78048,1347
266,30389698,116458,8944,0,107514,682,11,0,7.68,0,inf,112925,3533,116458,8944,0,107514,682,11,0,7.68,0,inf,112925,3533,,34477,1978,30900,1599,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34477,1978,30900,1599,65,1,200,5.74,89.62,6.4,33634,843
267,30639347,4599,59,1546,2994,0,0,0,1.28,33.62,3.82,4548,51,4599,59,1546,2994,0,0,0,1.28,33.62,3.82,4548,51,,674,40,0,634,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,40,0,634,24,2,0,5.93,0,inf,522,152
268,30888996,922,75,810,37,7,0,0,8.13,87.85,9.26,889,33,922,75,810,37,7,0,0,8.13,87.85,9.26,889,33,,462,7,440,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,7,440,15,4,0,0,1.52,95.24,1.59,451,11
269,31138645,347923,9187,319954,18782,2133,75,1859,2.64,91.96,2.87,333029,14894,347923,9187,319954,18782,2133,75,1859,2.64,91.96,2.87,333029,14894,,7235,60,6028,1147,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7235,60,6028,1147,43,1,58,0.83,83.32,1,6921,314
270,31388294,86783,4656,78869,3258,213,4,7,5.37,90.88,5.9,85622,1161,86783,4656,78869,3258,213,4,7,5.37,90.88,5.9,85622,1161,,509,21,183,305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,21,183,305,0,0,0,4.13,35.95,11.48,509,0
271,31637943,257101,8777,131161,117163,16306,508,11494,3.41,51.02,6.69,204005,53096,257101,8777,131161,117163,16306,508,11494,3.41,51.02,6.69,204005,53096,,3297,58,3111,128,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297,58,3111,128,6,0,2,1.76,94.36,1.86,3250,47
272,31887592,354,7,328,19,0,0,0,1.98,92.66,2.13,334,20,354,7,328,19,0,0,0,1.98,92.66,2.13,334,20,,24,0,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,24,0,0,0,0,0,0,24,0
273,32137241,3200,54,829,2317,162,3,73,1.69,25.91,6.51,2851,349,3200,54,829,2317,162,3,73,1.69,25.91,6.51,2851,349,,874,18,607,249,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,18,607,249,6,0,8,2.06,69.45,2.97,783,91
274,32386890,8844,208,5700,2936,13,4,190,2.35,64.45,3.65,8443,401,8844,208,5700,2936,13,4,190,2.35,64.45,3.65,8443,401,,148,8,128,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,8,128,12,1,0,0,5.41,86.49,6.25,137,11
275,32636539,15841,115,3824,11902,612,11,88,0.73,24.14,3.01,11534,4307,15841,115,3824,11902,612,11,88,0.73,24.14,3.01,11534,4307,,1455,50,1157,248,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,50,1157,248,3,0,15,3.44,79.52,4.32,1381,74
276,32886188,15655,96,10361,5198,59,0,183,0.61,66.18,0.93,14312,1343,15655,96,10361,5198,59,0,183,0.61,66.18,0.93,14312,1343,,227019,5630,210469,10920,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227019,5630,210469,10920,919,17,982,2.48,92.71,2.67,220572,6447
277,33135837,4881,139,3936,806,24,3,70,2.85,80.64,3.53,4370,511,4881,139,3936,806,24,3,70,2.85,80.64,3.53,4370,511,,4290259,148011,1325804,2816444,56336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4290259,148011,1325804,2816444,56336,1076,27941,3.45,30.9,11.16,3834677,455582
278,33385486,2532,87,2351,94,37,0,2,3.44,92.85,3.7,2446,86,2532,87,2351,94,37,0,2,3.44,92.85,3.7,2446,86,,1128,2,986,140,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128,2,986,140,13,0,4,0.18,87.41,0.2,1069,59
279,33635135,1060,19,852,189,3,0,0,1.79,80.38,2.23,1038,22,1060,19,852,189,3,0,0,1.79,80.38,2.23,1038,22,,67096,1636,37202,28258,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67096,1636,37202,28258,835,11,317,2.44,55.45,4.4,60767,6329
280,33884784,15516,373,11428,3715,192,2,0,2.4,73.65,3.26,14098,1418,15516,373,11428,3715,192,2,0,2.4,73.65,3.26,14098,1418,,59177,345,52510,6322,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59177,345,52510,6322,264,1,328,0.58,88.73,0.66,57193,1984
281,34134433,13761,613,12605,543,109,0,77,4.45,91.6,4.86,13453,308,13761,613,12605,543,109,0,77,4.45,91.6,4.86,13453,308,,301708,45844,1437,254427,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301708,45844,1437,254427,688,7,3,15.19,0.48,3190.26,296944,4764
282,34384082,5059,58,4977,24,9,0,11,1.15,98.38,1.17,5020,39,5059,58,4977,24,9,0,11,1.15,98.38,1.17,5020,39,,1202,35,951,216,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,35,951,216,10,1,3,2.91,79.12,3.68,1064,138
283,34633731,18,0,18,0,0,0,0,0,100,0,18,0,18,0,18,0,0,0,0,0,100,0,18,0,,21209,121,11674,9414,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21209,121,11674,9414,678,5,569,0.57,55.04,1.04,17149,4060
284,34883380,64156,1083,30204,32869,1248,20,1601,1.69,47.08,3.59,53956,10200,64156,1083,30204,32869,1248,20,1601,1.69,47.08,3.59,53956,10200,,15988,146,9959,5883,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15988,146,9959,5883,525,4,213,0.91,62.29,1.47,12334,3654
285,35133029,81161,5532,34896,40733,467,17,0,6.82,43,15.85,74620,6541,81161,5532,34896,40733,467,17,0,6.82,43,15.85,74620,6541,,431,0,365,66,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,365,66,11,0,0,0,84.69,0,384,47
286,35382678,92482,4652,34838,52992,420,46,1007,5.03,37.67,13.35,88402,4080,92482,4652,34838,52992,420,46,1007,5.03,37.67,13.35,88402,4080,,10621,78,3752,6791,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10621,78,3752,6791,152,2,0,0.73,35.33,2.08,8916,1705
287,35632327,15035,408,7778,6849,405,8,130,2.71,51.73,5.25,12207,2828,15035,408,7778,6849,405,8,130,2.71,51.73,5.25,12207,2828,,10,1,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,8,1,0,0,0,10,80,12.5,10,0
288,35881976,3071,51,842,2178,0,0,0,1.66,27.42,6.06,3071,0,3071,51,842,2178,0,0,0,1.66,27.42,6.06,3071,0,,1691,483,833,375,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691,483,833,375,10,4,36,28.56,49.26,57.98,1619,72
289,36131625,265,0,191,74,2,0,2,0,72.08,0,251,14,265,0,191,74,2,0,2,0,72.08,0,251,14,,4552,140,2815,1597,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4552,140,2815,1597,71,1,465,3.08,61.84,4.97,3326,1226
290,36381274,2034,69,1923,42,0,0,1,3.39,94.54,3.59,2021,13,2034,69,1923,42,0,0,1,3.39,94.54,3.59,2021,13,,2704,36,542,2126,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,36,542,2126,192,2,24,1.33,20.04,6.64,1713,991
291,36630923,2316,34,1025,1257,109,2,39,1.47,44.26,3.32,1826,490,2316,34,1025,1257,109,2,39,1.47,44.26,3.32,1826,490,,6386,7933,579,5,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,36880572,14547,228,6386,7933,579,5,170,1.57,43.9,3.57,10207,4340,14547,228,6386,7933,579,5,170,1.57,43.9,3.57,10207,4340,,18,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,37130221,27,0,18,9,0,0,0,0,66.67,0,27,0,27,0,18,9,0,0,0,0,66.67,0,27,0,,6920,149,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,37379870,7398,329,6920,149,5,0,0,4.45,93.54,4.75,7340,58,7398,329,6920,149,5,0,0,4.45,93.54,4.75,7340,58,,81212,108928,2551,17,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,37629519,220352,30212,81212,108928,2551,17,267,13.71,36.86,37.2,214023,6329,220352,30212,81212,108928,2551,17,267,13.71,36.86,37.2,214023,6329,,4682,2458,205,0,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,37879168,7189,49,4682,2458,205,0,219,0.68,65.13,1.05,6433,756,7189,49,4682,2458,205,0,219,0.68,65.13,1.05,6433,756,,66,252,49,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,38128817,326,8,66,252,49,2,6,2.45,20.25,12.12,112,214,326,8,66,252,49,2,6,2.45,20.25,12.12,112,214,,922,199,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,38378466,1137,16,922,199,6,0,2,1.41,81.09,1.74,1039,98,1137,16,922,199,6,0,2,1.41,81.09,1.74,1039,98,,190314,7673,445,1,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,38628115,207112,9125,190314,7673,445,1,259,4.41,91.89,4.79,203325,3787,207112,9125,190314,7673,445,1,259,4.41,91.89,4.79,203325,3787,,29801,3655,655,0,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,38877764,33624,168,29801,3655,655,0,307,0.5,88.63,0.56,28430,5194,33624,168,29801,3655,655,0,307,0.5,88.63,0.56,28430,5194,,1374,2651,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,39127413,4227,202,1374,2651,34,0,0,4.78,32.51,14.7,4012,215,4227,202,1374,2651,34,0,0,4.78,32.51,14.7,4012,215,,13,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,39377062,14,0,13,1,1,0,0,0,92.86,0,13,1,14,0,13,1,1,0,0,0,92.86,0,13,1,,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,39626711,23,0,23,0,0,0,0,0,100,0,23,0,23,0,23,0,0,0,0,0,100,0,23,0,,32455,11093,256,27,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,39876360,45309,1761,32455,11093,256,27,843,3.89,71.63,5.43,39039,6270,45309,1761,32455,11093,256,27,843,3.89,71.63,5.43,39039,6270,,6257,753,47,2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,40126009,7055,45,6257,753,47,2,105,0.64,88.69,0.72,6590,465,7055,45,6257,753,47,2,105,0.64,88.69,0.72,6590,465,,803,1125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,40375658,1954,26,803,1125,0,0,0,1.33,41.1,3.24,1949,5,1954,26,803,1125,0,0,0,1.33,41.1,3.24,1949,5,,181,188,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,40625307,389,20,181,188,19,0,0,5.14,46.53,11.05,337,52,389,20,181,188,19,0,0,5.14,46.53,11.05,337,52,,4365,2817,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,40874956,7340,158,4365,2817,25,1,0,2.15,59.47,3.62,7053,287,7340,158,4365,2817,25,1,0,2.15,59.47,3.62,7053,287,,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,41124605,12,0,12,0,0,0,0,0,100,0,12,0,12,0,12,0,0,0,0,0,100,0,12,0,,5039,33536,465,50,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,41374254,39741,1166,5039,33536,465,50,117,2.93,12.68,23.14,34611,5130,39741,1166,5039,33536,465,50,117,2.93,12.68,23.14,34611,5130,,3329,523,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
